Interpolation Weights at RHO-contact points:  donor = 01, receiver = 02 

   n     Hweight(1)   Hweight(2)   Hweight(3)   Hweight(4)       SUM       Idg   indxO   indxR    XIdgO       XIrg      XIdgR     Jdg   indxT    ETAdgO     ETArg      ETAdgT 
0001071  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    5144    5145   19.50000   19.50000   20.50000    62    5228   61.50000   61.83333   62.50000
0001072  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    5144    5145   19.50000   19.83333   20.50000    62    5228   61.50000   61.83333   62.50000
0001073  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    60    5184    5185   59.50000   60.16667   60.50000    62    5268   61.50000   61.83333   62.50000
0001074  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    61    5185    5186   60.50000   60.50000   61.50000    62    5269   61.50000   61.83333   62.50000
0001075  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    61    5185    5186   60.50000   60.83333   61.50000    62    5269   61.50000   61.83333   62.50000
0001076  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    5143    5144   18.50000   18.83333   19.50000    62    5227   61.50000   62.16667   62.50000
0001077  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    5143    5144   18.50000   19.16667   19.50000    62    5227   61.50000   62.16667   62.50000
0001078  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    5144    5145   19.50000   19.50000   20.50000    62    5228   61.50000   62.16667   62.50000
0001079  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    5144    5145   19.50000   19.83333   20.50000    62    5228   61.50000   62.16667   62.50000
0001080  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    5144    5145   19.50000   20.16667   20.50000    62    5228   61.50000   62.16667   62.50000
0001081  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    5145    5146   20.50000   20.50000   21.50000    62    5229   61.50000   62.16667   62.50000
0001082  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    5145    5146   20.50000   20.83333   21.50000    62    5229   61.50000   62.16667   62.50000
0001083  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    5145    5146   20.50000   21.16667   21.50000    62    5229   61.50000   62.16667   62.50000
0001084  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    5146    5147   21.50000   21.50000   22.50000    62    5230   61.50000   62.16667   62.50000
0001085  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    5146    5147   21.50000   21.83333   22.50000    62    5230   61.50000   62.16667   62.50000
0001086  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    5146    5147   21.50000   22.16667   22.50000    62    5230   61.50000   62.16667   62.50000
0001087  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    5147    5148   22.50000   22.50000   23.50000    62    5231   61.50000   62.16667   62.50000
0001088  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    5147    5148   22.50000   22.83333   23.50000    62    5231   61.50000   62.16667   62.50000
0001089  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    5147    5148   22.50000   23.16667   23.50000    62    5231   61.50000   62.16667   62.50000
0001090  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    5148    5149   23.50000   23.50000   24.50000    62    5232   61.50000   62.16667   62.50000
0001091  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    5148    5149   23.50000   23.83333   24.50000    62    5232   61.50000   62.16667   62.50000
0001092  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    5148    5149   23.50000   24.16667   24.50000    62    5232   61.50000   62.16667   62.50000
0001093  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    25    5149    5150   24.50000   24.50000   25.50000    62    5233   61.50000   62.16667   62.50000
0001094  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    25    5149    5150   24.50000   24.83333   25.50000    62    5233   61.50000   62.16667   62.50000
0001095  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    25    5149    5150   24.50000   25.16667   25.50000    62    5233   61.50000   62.16667   62.50000
0001096  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    26    5150    5151   25.50000   25.50000   26.50000    62    5234   61.50000   62.16667   62.50000
0001097  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    26    5150    5151   25.50000   25.83333   26.50000    62    5234   61.50000   62.16667   62.50000
0001098  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    26    5150    5151   25.50000   26.16667   26.50000    62    5234   61.50000   62.16667   62.50000
0001099  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    27    5151    5152   26.50000   26.50000   27.50000    62    5235   61.50000   62.16667   62.50000
0001100  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    27    5151    5152   26.50000   26.83333   27.50000    62    5235   61.50000   62.16667   62.50000
0001101  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    27    5151    5152   26.50000   27.16667   27.50000    62    5235   61.50000   62.16667   62.50000
0001102  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    28    5152    5153   27.50000   27.50000   28.50000    62    5236   61.50000   62.16667   62.50000
0001103  0.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    28    5152    5153   27.50000   27.83333   28.50000    62    5236   61.50000   62.16667   62.50000
0001104  0.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    28    5152    5153   27.50000   28.16667   28.50000    62    5236   61.50000   62.16667   62.50000
0001105  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    29    5153    5154   28.50000   28.50000   29.50000    62    5237   61.50000   62.16667   62.50000
0001106  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    29    5153    5154   28.50000   28.83333   29.50000    62    5237   61.50000   62.16667   62.50000
0001107  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    29    5153    5154   28.50000   29.16667   29.50000    62    5237   61.50000   62.16667   62.50000
0001108  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    30    5154    5155   29.50000   29.50000   30.50000    62    5238   61.50000   62.16667   62.50000
0001109  0.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    30    5154    5155   29.50000   29.83333   30.50000    62    5238   61.50000   62.16667   62.50000
0001110  0.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    30    5154    5155   29.50000   30.16667   30.50000    62    5238   61.50000   62.16667   62.50000
0001111  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    31    5155    5156   30.50000   30.50000   31.50000    62    5239   61.50000   62.16667   62.50000
0001112  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    31    5155    5156   30.50000   30.83333   31.50000    62    5239   61.50000   62.16667   62.50000
0001113  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.00000e+00    31    5155    5156   30.50000   31.16667   31.50000    62    5239   61.50000   62.16667   62.50000
0001114  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    32    5156    5157   31.50000   31.50000   32.50000    62    5240   61.50000   62.16667   62.50000
0001115  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    32    5156    5157   31.50000   31.83333   32.50000    62    5240   61.50000   62.16667   62.50000
0001116  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    32    5156    5157   31.50000   32.16667   32.50000    62    5240   61.50000   62.16667   62.50000
0001117  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    33    5157    5158   32.50000   32.50000   33.50000    62    5241   61.50000   62.16667   62.50000
0001118  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    33    5157    5158   32.50000   32.83333   33.50000    62    5241   61.50000   62.16667   62.50000
0001119  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    33    5157    5158   32.50000   33.16667   33.50000    62    5241   61.50000   62.16667   62.50000
0001120  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    34    5158    5159   33.50000   33.50000   34.50000    62    5242   61.50000   62.16667   62.50000
0001121  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    34    5158    5159   33.50000   33.83333   34.50000    62    5242   61.50000   62.16667   62.50000
0001122  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    34    5158    5159   33.50000   34.16667   34.50000    62    5242   61.50000   62.16667   62.50000
0001123  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    35    5159    5160   34.50000   34.50000   35.50000    62    5243   61.50000   62.16667   62.50000
0001124  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    35    5159    5160   34.50000   34.83333   35.50000    62    5243   61.50000   62.16667   62.50000
0001125  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    35    5159    5160   34.50000   35.16667   35.50000    62    5243   61.50000   62.16667   62.50000
0001126  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    36    5160    5161   35.50000   35.50000   36.50000    62    5244   61.50000   62.16667   62.50000
0001127  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    36    5160    5161   35.50000   35.83333   36.50000    62    5244   61.50000   62.16667   62.50000
0001128  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    36    5160    5161   35.50000   36.16667   36.50000    62    5244   61.50000   62.16667   62.50000
0001129  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    37    5161    5162   36.50000   36.50000   37.50000    62    5245   61.50000   62.16667   62.50000
0001130  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    37    5161    5162   36.50000   36.83333   37.50000    62    5245   61.50000   62.16667   62.50000
0001131  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    37    5161    5162   36.50000   37.16667   37.50000    62    5245   61.50000   62.16667   62.50000
0001132  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    38    5162    5163   37.50000   37.50000   38.50000    62    5246   61.50000   62.16667   62.50000
0001133  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    38    5162    5163   37.50000   37.83333   38.50000    62    5246   61.50000   62.16667   62.50000
0001134  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    38    5162    5163   37.50000   38.16667   38.50000    62    5246   61.50000   62.16667   62.50000
0001135  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    39    5163    5164   38.50000   38.50000   39.50000    62    5247   61.50000   62.16667   62.50000
0001136  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    39    5163    5164   38.50000   38.83333   39.50000    62    5247   61.50000   62.16667   62.50000
0001137  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    39    5163    5164   38.50000   39.16667   39.50000    62    5247   61.50000   62.16667   62.50000
0001138  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    40    5164    5165   39.50000   39.50000   40.50000    62    5248   61.50000   62.16667   62.50000
0001139  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    40    5164    5165   39.50000   39.83333   40.50000    62    5248   61.50000   62.16667   62.50000
0001140  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    40    5164    5165   39.50000   40.16667   40.50000    62    5248   61.50000   62.16667   62.50000
0001141  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    41    5165    5166   40.50000   40.50000   41.50000    62    5249   61.50000   62.16667   62.50000
0001142  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    41    5165    5166   40.50000   40.83333   41.50000    62    5249   61.50000   62.16667   62.50000
0001143  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    41    5165    5166   40.50000   41.16667   41.50000    62    5249   61.50000   62.16667   62.50000
0001144  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    42    5166    5167   41.50000   41.50000   42.50000    62    5250   61.50000   62.16667   62.50000
0001145  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    42    5166    5167   41.50000   41.83333   42.50000    62    5250   61.50000   62.16667   62.50000
0001146  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    42    5166    5167   41.50000   42.16667   42.50000    62    5250   61.50000   62.16667   62.50000
0001147  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    43    5167    5168   42.50000   42.50000   43.50000    62    5251   61.50000   62.16667   62.50000
0001148  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    43    5167    5168   42.50000   42.83333   43.50000    62    5251   61.50000   62.16667   62.50000
0001149  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    43    5167    5168   42.50000   43.16667   43.50000    62    5251   61.50000   62.16667   62.50000
0001150  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    44    5168    5169   43.50000   43.50000   44.50000    62    5252   61.50000   62.16667   62.50000
0001151  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    44    5168    5169   43.50000   43.83333   44.50000    62    5252   61.50000   62.16667   62.50000
0001152  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    44    5168    5169   43.50000   44.16667   44.50000    62    5252   61.50000   62.16667   62.50000
0001153  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45    5169    5170   44.50000   44.50000   45.50000    62    5253   61.50000   62.16667   62.50000
0001154  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45    5169    5170   44.50000   44.83333   45.50000    62    5253   61.50000   62.16667   62.50000
0001155  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    45    5169    5170   44.50000   45.16667   45.50000    62    5253   61.50000   62.16667   62.50000
0001156  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46    5170    5171   45.50000   45.50000   46.50000    62    5254   61.50000   62.16667   62.50000
0001157  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46    5170    5171   45.50000   45.83333   46.50000    62    5254   61.50000   62.16667   62.50000
0001158  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    46    5170    5171   45.50000   46.16667   46.50000    62    5254   61.50000   62.16667   62.50000
0001159  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    47    5171    5172   46.50000   46.50000   47.50000    62    5255   61.50000   62.16667   62.50000
0001160  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    47    5171    5172   46.50000   46.83333   47.50000    62    5255   61.50000   62.16667   62.50000
0001161  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    47    5171    5172   46.50000   47.16667   47.50000    62    5255   61.50000   62.16667   62.50000
0001162  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    48    5172    5173   47.50000   47.50000   48.50000    62    5256   61.50000   62.16667   62.50000
0001163  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    48    5172    5173   47.50000   47.83333   48.50000    62    5256   61.50000   62.16667   62.50000
0001164  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    48    5172    5173   47.50000   48.16667   48.50000    62    5256   61.50000   62.16667   62.50000
0001165  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    49    5173    5174   48.50000   48.50000   49.50000    62    5257   61.50000   62.16667   62.50000
0001166  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    49    5173    5174   48.50000   48.83333   49.50000    62    5257   61.50000   62.16667   62.50000
0001167  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    49    5173    5174   48.50000   49.16667   49.50000    62    5257   61.50000   62.16667   62.50000
0001168  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    50    5174    5175   49.50000   49.50000   50.50000    62    5258   61.50000   62.16667   62.50000
0001169  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    50    5174    5175   49.50000   49.83333   50.50000    62    5258   61.50000   62.16667   62.50000
0001170  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    50    5174    5175   49.50000   50.16667   50.50000    62    5258   61.50000   62.16667   62.50000
0001171  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    51    5175    5176   50.50000   50.50000   51.50000    62    5259   61.50000   62.16667   62.50000
0001172  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    51    5175    5176   50.50000   50.83333   51.50000    62    5259   61.50000   62.16667   62.50000
0001173  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    51    5175    5176   50.50000   51.16667   51.50000    62    5259   61.50000   62.16667   62.50000
0001174  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    52    5176    5177   51.50000   51.50000   52.50000    62    5260   61.50000   62.16667   62.50000
0001175  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    52    5176    5177   51.50000   51.83333   52.50000    62    5260   61.50000   62.16667   62.50000
0001176  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    52    5176    5177   51.50000   52.16667   52.50000    62    5260   61.50000   62.16667   62.50000
0001177  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    53    5177    5178   52.50000   52.50000   53.50000    62    5261   61.50000   62.16667   62.50000
0001178  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    53    5177    5178   52.50000   52.83333   53.50000    62    5261   61.50000   62.16667   62.50000
0001179  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    53    5177    5178   52.50000   53.16667   53.50000    62    5261   61.50000   62.16667   62.50000
0001180  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    54    5178    5179   53.50000   53.50000   54.50000    62    5262   61.50000   62.16667   62.50000
0001181  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    54    5178    5179   53.50000   53.83333   54.50000    62    5262   61.50000   62.16667   62.50000
0001182  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    54    5178    5179   53.50000   54.16667   54.50000    62    5262   61.50000   62.16667   62.50000
0001183  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    55    5179    5180   54.50000   54.50000   55.50000    62    5263   61.50000   62.16667   62.50000
0001184  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    55    5179    5180   54.50000   54.83333   55.50000    62    5263   61.50000   62.16667   62.50000
0001185  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    55    5179    5180   54.50000   55.16667   55.50000    62    5263   61.50000   62.16667   62.50000
0001186  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    56    5180    5181   55.50000   55.50000   56.50000    62    5264   61.50000   62.16667   62.50000
0001187  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    56    5180    5181   55.50000   55.83333   56.50000    62    5264   61.50000   62.16667   62.50000
0001188  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    56    5180    5181   55.50000   56.16667   56.50000    62    5264   61.50000   62.16667   62.50000
0001189  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    57    5181    5182   56.50000   56.50000   57.50000    62    5265   61.50000   62.16667   62.50000
0001190  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    57    5181    5182   56.50000   56.83333   57.50000    62    5265   61.50000   62.16667   62.50000
0001191  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    57    5181    5182   56.50000   57.16667   57.50000    62    5265   61.50000   62.16667   62.50000
0001192  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    58    5182    5183   57.50000   57.50000   58.50000    62    5266   61.50000   62.16667   62.50000
0001193  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    58    5182    5183   57.50000   57.83333   58.50000    62    5266   61.50000   62.16667   62.50000
0001194  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    58    5182    5183   57.50000   58.16667   58.50000    62    5266   61.50000   62.16667   62.50000
0001195  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    59    5183    5184   58.50000   58.50000   59.50000    62    5267   61.50000   62.16667   62.50000
0001196  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    59    5183    5184   58.50000   58.83333   59.50000    62    5267   61.50000   62.16667   62.50000
0001197  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    59    5183    5184   58.50000   59.16667   59.50000    62    5267   61.50000   62.16667   62.50000
0001198  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    60    5184    5185   59.50000   59.50000   60.50000    62    5268   61.50000   62.16667   62.50000
0001199  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    60    5184    5185   59.50000   59.83333   60.50000    62    5268   61.50000   62.16667   62.50000
0001200  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    60    5184    5185   59.50000   60.16667   60.50000    62    5268   61.50000   62.16667   62.50000
0001201  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    61    5185    5186   60.50000   60.50000   61.50000    62    5269   61.50000   62.16667   62.50000
0001202  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    61    5185    5186   60.50000   60.83333   61.50000    62    5269   61.50000   62.16667   62.50000
0001203  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    5227    5228   18.50000   18.83333   19.50000    63    5311   62.50000   62.50000   63.50000
0001204  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    19    5227    5228   18.50000   19.16667   19.50000    63    5311   62.50000   62.50000   63.50000
0001205  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    5228    5229   19.50000   19.50000   20.50000    63    5312   62.50000   62.50000   63.50000
0001206  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    5228    5229   19.50000   19.83333   20.50000    63    5312   62.50000   62.50000   63.50000
0001207  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    20    5228    5229   19.50000   20.16667   20.50000    63    5312   62.50000   62.50000   63.50000
0001208  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    5229    5230   20.50000   20.50000   21.50000    63    5313   62.50000   62.50000   63.50000
0001209  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    5229    5230   20.50000   20.83333   21.50000    63    5313   62.50000   62.50000   63.50000
0001210  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    21    5229    5230   20.50000   21.16667   21.50000    63    5313   62.50000   62.50000   63.50000
0001211  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    5230    5231   21.50000   21.50000   22.50000    63    5314   62.50000   62.50000   63.50000
0001212  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    5230    5231   21.50000   21.83333   22.50000    63    5314   62.50000   62.50000   63.50000
0001213  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    22    5230    5231   21.50000   22.16667   22.50000    63    5314   62.50000   62.50000   63.50000
0001214  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    5231    5232   22.50000   22.50000   23.50000    63    5315   62.50000   62.50000   63.50000
0001215  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    5231    5232   22.50000   22.83333   23.50000    63    5315   62.50000   62.50000   63.50000
0001216  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    23    5231    5232   22.50000   23.16667   23.50000    63    5315   62.50000   62.50000   63.50000
0001217  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    5232    5233   23.50000   23.50000   24.50000    63    5316   62.50000   62.50000   63.50000
0001218  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    5232    5233   23.50000   23.83333   24.50000    63    5316   62.50000   62.50000   63.50000
0001219  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    24    5232    5233   23.50000   24.16667   24.50000    63    5316   62.50000   62.50000   63.50000
0001220  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    25    5233    5234   24.50000   24.50000   25.50000    63    5317   62.50000   62.50000   63.50000
0001221  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    25    5233    5234   24.50000   24.83333   25.50000    63    5317   62.50000   62.50000   63.50000
0001222  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    25    5233    5234   24.50000   25.16667   25.50000    63    5317   62.50000   62.50000   63.50000
0001223  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    26    5234    5235   25.50000   25.50000   26.50000    63    5318   62.50000   62.50000   63.50000
0001224  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    26    5234    5235   25.50000   25.83333   26.50000    63    5318   62.50000   62.50000   63.50000
0001225  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    26    5234    5235   25.50000   26.16667   26.50000    63    5318   62.50000   62.50000   63.50000
0001226  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    27    5235    5236   26.50000   26.50000   27.50000    63    5319   62.50000   62.50000   63.50000
0001227  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    27    5235    5236   26.50000   26.83333   27.50000    63    5319   62.50000   62.50000   63.50000
0001228  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    27    5235    5236   26.50000   27.16667   27.50000    63    5319   62.50000   62.50000   63.50000
0001229  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00    28    5236    5237   27.50000   27.50000   28.50000    63    5320   62.50000   62.50000   63.50000
